client_id,birth_number,district_id,birth_year,birth_month,birth_day,gender,age,age_group,disp_id,account_id,num_dispo,card_id_x,card_type,issued,issue_year,issue_month,issue_day,lor_card,has_card_96,district_name,region,inhabitants,nmuni_5,nmuni_2k,nmuni_10k,nmuni_more_10k,ncities,ratio_urb_inhab,avg_sal,unemp_95,unemp_96,entrep,district_size,crime_rate_95,crime_rate_96,mean_amount,sum_amount,min_amount,max_amount,n_trans,rec_debit_m,rec_credit_m,rec_debit_d,rec_credit_d,credit_mean,debit_mean,debit_cash_mean,credit_sum,debit_sum,debit_cash_sum,others_sum,trans_household_sum,trans_insurance_sum,trans_interest_sum,trans_interest_cred_sum,trans_loan_sum,trans_others_sum,trans_pension_sum,trans_statement_sum,others_mean,trans_household_mean,trans_insurance_mean,trans_interest_mean,trans_interest_cred_mean,trans_loan_mean,trans_others_mean,trans_pension_mean,trans_statement_mean,balance,op_collect_other_bank_mean,op_credit_cash_mean,op_debit_card_mean,op_debit_cash_mean,op_remit_other_bank_mean,ntrans_banks,mean_amount_1,mean_amount_2,mean_amount_3,mean_amount_4,mean_amount_5,mean_amount_6,mean_amount_7,mean_amount_8,mean_amount_9,mean_amount_10,mean_amount_11,mean_amount_12,to_bank,frequency,open_year,open_month,open_day,lor,time_since_loan,loan_id,has_loan_97,card_issued_97
3980,530713,1,1953,7,13,M,43,2,3980,3289,0.0,,,,,,,,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,167,Large,71.10401816502386,82.24968110789384,3991.99294117647,339319.39999999997,14.6,18994.5,85.0,0.0,0.0,0.0,0.0,6536.315384615384,2870.766101694916,0.0,169944.19999999998,169375.20000000004,0.0,250499.0,41028.0,0.0,0.0,1525.1999999999998,0.0,46092.0,0.0,175.19999999999996,6770.243243243243,3419.0,0.0,0.0,127.09999999999998,0.0,3841.0,0.0,14.599999999999996,31829.802352941184,0.0,12029.92857142857,0.0,2350.148571428572,3630.0,24.0,3203.923076923077,3904.633333333333,3360.1499999999996,4129.866666666666,3926.8571428571427,5555.214285714285,3892.2,3727.6166666666663,3701.7571428571428,4142.485714285714,3693.85,5177.442857142857,1.0,monthly,1994,6,2,2,,,0,0
3983,265522,1,1926,5,22,F,70,4,3983,3292,0.0,,,,,,,,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,167,Large,71.10401816502386,82.24968110789384,2073.4949152542376,122336.20000000003,14.6,5000.0,59.0,0.0,0.0,0.0,0.0,2445.458333333334,1818.4342857142854,0.0,58691.000000000015,63645.19999999999,0.0,25430.0,38040.0,0.0,0.0,1030.9999999999998,0.0,0.0,57660.0,175.19999999999996,2311.818181818182,3170.0,0.0,0.0,85.91666666666664,0.0,0.0,4805.0,14.599999999999996,19528.8186440678,4805.0,0.0,0.0,1113.2695652173911,3170.0,24.0,2111.366666666667,2017.15,2018.9750000000001,1775.94,2021.6750000000002,1969.6,2242.7714285714287,2017.2250000000001,2018.9750000000001,1915.6,2194.98,2385.3333333333335,1.0,monthly,1993,12,21,3,,,0,0
3988,745904,53,1974,9,4,F,22,1,3988,3297,1.0,,,,,,,,0,Blansko,south Moravia,107911,88,33,6,2,7,0.509,8240,0.0253,0.0356,99,Medium,17.143757355598595,17.634902836596822,6981.091379310343,404903.2999999999,14.6,23643.0,58.0,0.0,0.0,0.0,0.0,8613.670833333332,5828.682352941178,0.0,206728.09999999998,198175.20000000004,0.0,402906.0,0.0,0.0,0.0,1822.1,0.0,0.0,0.0,175.19999999999996,11850.176470588236,0.0,0.0,0.0,151.84166666666667,0.0,0.0,0.0,14.599999999999996,34403.15689655171,0.0,17075.5,0.0,5828.682352941178,0.0,0.0,6730.171428571428,6800.75,6923.224999999999,7584.799999999999,6983.4,9189.359999999999,4644.58,5693.879999999999,6518.139999999999,8111.075,6748.38,8244.8,0.0,monthly,1995,2,17,1,,,0,0
3990,730203,29,1973,2,3,M,23,1,3990,3298,0.0,,,,,,,,0,Rokycany,west Bohemia,45714,52,10,5,1,6,0.556,8843,0.0282,0.036000000000000004,113,Small,17.89386183663648,19.425121407008795,3001.3338709677428,186082.70000000004,14.6,10839.0,62.0,0.0,0.0,0.0,0.0,3900.2999999999993,2393.9243243243245,0.0,97507.49999999999,88575.20000000001,0.0,183438.0,0.0,0.0,0.0,2469.5000000000005,0.0,0.0,0.0,175.19999999999996,4827.315789473684,0.0,0.0,0.0,205.7916666666667,0.0,0.0,0.0,14.599999999999996,50299.120967741925,0.0,7310.615384615385,0.0,2393.9243243243245,0.0,0.0,2038.890909090909,2403.48,2933.0750000000003,2429.42,3413.4500000000003,4394.4,2936.1,3588.2000000000003,2859.0833333333335,3137.25,3439.05,3636.2,0.0,monthly,1993,8,4,3,,,0,0
3994,655131,21,1965,1,31,F,31,2,3994,3302,0.0,,,,,,,,0,Tabor,south Bohemia,103347,87,16,7,1,7,0.67,9104,0.0151,0.0207,123,Medium,22.245444957279844,22.777632635683666,1084.3806122448984,106269.30000000005,14.6,7530.0,98.0,0.0,0.0,0.0,0.0,1622.9,858.0463768115941,0.0,47064.100000000006,59205.19999999999,0.0,80766.0,16512.0,684.0,0.0,1268.1,0.0,6864.0,0.0,175.19999999999996,2125.4210526315787,1376.0,57.0,0.0,105.675,0.0,572.0,0.0,14.599999999999996,26096.143877551018,3008.0,1940.0,0.0,1065.0060606060604,668.3333333333334,48.0,851.45,852.6,1479.5285714285715,1177.7333333333333,1103.8,2054.8625,888.2428571428572,888.7428571428572,888.9142857142858,983.2,997.8625000000001,987.075,1.0,monthly,1993,3,2,3,,,0,0
3995,485815,1,1948,8,15,F,48,3,3995,3303,0.0,,,,,,,,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,167,Large,71.10401816502386,82.24968110789384,9608.670588235293,490042.19999999995,14.6,30608.0,51.0,0.0,0.0,0.0,0.0,11147.950000000003,8240.422222222223,0.0,267550.80000000005,222491.40000000005,0.0,487626.0,0.0,0.0,0.0,2284.8,0.0,0.0,0.0,131.39999999999998,16254.2,0.0,0.0,0.0,190.4,0.0,0.0,0.0,14.599999999999998,48141.96666666669,0.0,22105.5,0.0,8240.422222222223,0.0,0.0,11476.1,11917.666666666666,13521.633333333333,11068.425,7464.25,12706.324999999999,9070.4,7127.575,7733.0,9437.925,9591.175,8461.3,0.0,monthly,1995,11,17,1,,,0,0
3997,275105,13,1927,1,5,F,69,4,3997,3305,0.0,,,,,,,,0,Rakovnik,central Bohemia,53921,61,22,1,1,2,0.413,8598,0.0277,0.0326,123,Small,29.617403238070512,34.77309397080915,2422.8333333333344,152638.50000000006,14.6,11850.0,63.0,0.0,0.0,0.0,0.0,3378.6291666666675,1834.651282051282,0.0,81087.10000000002,71551.4,0.0,48380.0,176.0,0.0,0.0,879.0999999999999,0.0,22864.0,80208.0,131.39999999999998,3455.714285714286,22.0,0.0,0.0,73.25833333333333,0.0,2858.0,6684.0,14.599999999999998,19639.347619047618,6684.0,0.0,0.0,2109.1913043478257,1440.0,28.0,3357.2,3357.2,3357.2,2136.96,2516.5833333333335,3905.3428571428567,1929.9600000000003,2063.1285714285714,1992.6166666666668,2193.3166666666666,1960.5857142857144,2055.275,1.0,monthly,1995,12,9,1,,,0,0
3998,505603,59,1950,6,3,F,46,3,3998,3306,0.0,,,,,,,,0,Kromeriz,south Moravia,108871,41,29,7,2,6,0.621,8444,0.032400000000000005,0.0347,106,Medium,23.83554849317082,21.17184557871242,4178.172727272727,321719.29999999993,14.6,20700.0,77.0,0.0,0.0,0.0,0.0,6355.524,3131.3692307692318,0.0,158888.1,162831.20000000004,0.0,254006.0,65448.0,0.0,0.0,1382.0999999999997,0.0,708.0,0.0,175.19999999999996,8758.827586206897,5454.0,0.0,0.0,115.17499999999997,0.0,59.0,0.0,14.599999999999996,31601.858441558437,0.0,12115.846153846154,0.0,3452.6857142857157,2756.5,24.0,3736.1428571428573,3549.657142857143,4190.466666666666,4472.05,4201.785714285715,7541.0,3460.6666666666665,3981.528571428571,3561.4499999999994,3529.7666666666664,3132.983333333333,4427.366666666666,1.0,monthly,1993,8,24,3,,,0,0
3999,765116,30,1976,1,16,F,20,1,3999,3307,0.0,,,,,,,,0,Sokolov,west Bohemia,94812,15,13,8,2,10,0.818,9650,0.0338,0.036699999999999997,100,Medium,31.4833565371472,29.574315487491035,2962.42077922078,228106.40000000005,14.6,46074.0,77.0,0.0,0.0,0.0,0.0,2563.8380952380953,3440.720000000001,0.0,107681.2,120425.20000000004,0.0,225176.0,0.0,0.0,0.0,2755.2000000000003,0.0,0.0,0.0,175.19999999999996,4248.603773584906,0.0,0.0,0.0,229.60000000000002,0.0,0.0,0.0,14.599999999999996,53900.73896103899,0.0,3497.5333333333333,0.0,3440.720000000001,0.0,0.0,2547.1916666666666,8468.433333333332,4913.82,3840.6799999999994,2494.7166666666667,3300.5571428571425,1272.1333333333334,884.1500000000001,1002.1666666666666,1010.9500000000002,4684.083333333333,1960.6499999999999,0.0,monthly,1994,3,13,2,,,0,0
4001,560129,69,1956,1,29,M,40,2,4001,3309,0.0,,,,,,,,0,Jesenik,north Moravia,42821,4,13,5,1,3,0.484,8173,0.025457894736842106,0.0701,124,Small,42.48407384964829,31.71341164381962,3961.447959183671,388221.8999999998,14.6,22954.0,98.0,0.0,0.0,0.0,0.0,8338.445833333333,2541.8810810810814,0.0,200122.69999999998,188099.20000000004,0.0,313038.0,29160.0,8772.0,0.0,1184.6999999999998,0.0,35892.0,0.0,175.19999999999996,8237.842105263158,2430.0,731.0,0.0,98.72499999999998,0.0,2991.0,0.0,14.599999999999996,25335.16122448981,0.0,16578.166666666668,0.0,3007.242105263159,2050.6666666666665,36.0,3288.8999999999996,3436.7999999999997,4124.214285714285,4071.4375,4332.575,5421.877777777778,3817.0499999999997,3379.7999999999997,3640.2285714285713,3997.211111111111,3683.028571428571,4384.675,1.0,monthly,1993,11,20,3,,,0,0
4002,205629,25,1920,6,29,F,76,5,4002,3310,0.0,,,,,,,,0,Klatovy,west Bohemia,88757,60,33,3,2,10,0.617,8554,0.024700000000000003,0.0268,113,Medium,20.527958358214,24.989578286783015,2156.0762711864413,127208.50000000003,14.6,5600.0,59.0,0.0,0.0,0.0,0.0,2495.3875000000003,1923.405714285714,0.0,59889.3,67319.2,0.0,27820.0,39324.0,0.0,0.0,897.3,0.0,0.0,58992.0,175.19999999999996,2529.090909090909,3277.0,0.0,0.0,74.77499999999999,0.0,0.0,4916.0,14.599999999999996,18563.166101694907,4916.0,0.0,0.0,1217.1826086956517,3277.0,24.0,2074.5750000000003,1861.3400000000001,2252.26,2279.42,2074.35,2033.0833333333333,3014.1,2065.4,1860.3333333333333,1892.58,2243.62,2065.0,1.0,monthly,1993,9,15,3,,,0,0
4007,481107,23,1948,11,7,M,48,3,4007,3315,1.0,,,,,,,,0,Cheb,west Bohemia,87419,21,11,4,3,9,0.855,8624,0.0179,0.026600000000000002,102,Medium,32.933344009883434,36.58243631247211,5333.307142857144,298665.20000000007,14.6,17814.0,56.0,0.0,0.0,0.0,0.0,6527.916666666667,4437.350000000001,0.0,156670.0,141995.20000000004,0.0,296208.0,0.0,0.0,0.0,2282.0,0.0,0.0,0.0,175.19999999999996,9256.5,0.0,0.0,0.0,190.16666666666666,0.0,0.0,0.0,14.599999999999996,47626.45892857144,0.0,12865.666666666666,0.0,4437.350000000001,0.0,0.0,6452.74,3714.3199999999997,4835.049999999999,4515.5,3989.0799999999995,6877.32,6025.599999999999,4724.966666666666,5946.474999999999,4562.219999999999,5698.75,6850.3,0.0,monthly,1995,8,24,1,,,0,1
4009,660629,4,1966,6,29,M,30,2,4009,3316,0.0,,,,,,,,0,Kladno,central Bohemia,149893,63,29,6,2,6,0.674,9753,0.0464,0.050499999999999996,109,Large,34.9849559352338,39.30803973501097,5783.518840579708,399062.7999999999,14.6,22998.0,69.0,0.0,0.0,0.0,0.0,8382.816666666668,4397.226666666667,0.0,201187.6,197875.20000000004,0.0,281156.0,115860.0,0.0,0.0,1871.6,0.0,0.0,0.0,175.19999999999996,8519.878787878788,9655.0,0.0,0.0,155.96666666666667,0.0,0.0,0.0,14.599999999999996,41183.56666666668,0.0,16609.666666666668,0.0,2485.309090909091,9655.0,12.0,3523.6545454545453,5426.9,5490.0599999999995,5812.4,6792.4,7634.316666666667,6111.26,5991.679999999999,5952.46,6192.96,6053.233333333334,6554.45,1.0,monthly,1993,5,6,3,,,0,0
4010,485617,4,1948,6,17,F,48,3,4010,3317,0.0,,,,,,,,0,Kladno,central Bohemia,149893,63,29,6,2,6,0.674,9753,0.0464,0.050499999999999996,109,Large,34.9849559352338,39.30803973501097,1323.7803921568627,67512.8,14.6,3249.0,51.0,0.0,0.0,0.0,0.0,1659.841666666667,1025.059259259259,0.0,39836.200000000004,27676.599999999995,0.0,66504.0,0.0,0.0,0.0,848.1999999999998,0.0,0.0,0.0,160.59999999999997,2375.1428571428573,0.0,0.0,0.0,70.68333333333332,0.0,0.0,0.0,14.599999999999996,18745.556862745096,3249.0,0.0,0.0,240.66249999999994,2166.0,23.0,1632.5,1367.6750000000002,1315.1,1373.4750000000001,1375.9,1280.2400000000002,1377.3500000000001,1215.56,1379.1000000000001,1270.9,1380.6000000000001,1164.48,1.0,monthly,1995,10,4,1,,,0,0
4012,566009,56,1956,10,9,F,40,2,4012,3319,0.0,,,,,,,,0,Breclav,south Moravia,124605,11,42,14,1,8,0.46,8772,0.046900000000000004,0.049800000000000004,126,Medium,22.904377833955298,25.344087315918305,1193.8600000000001,95508.80000000002,14.6,5600.0,80.0,0.0,0.0,0.0,0.0,1776.4533333333334,844.3039999999997,0.0,53293.6,42215.19999999999,0.0,67172.0,792.0,0.0,0.0,1521.6,0.0,25848.0,0.0,175.19999999999996,2099.125,66.0,0.0,0.0,126.8,0.0,2154.0,0.0,14.599999999999996,31275.35500000001,3331.0,1966.6666666666667,0.0,599.046153846154,1110.0,36.0,1014.6714285714287,1202.0,997.2166666666667,1022.3571428571429,1047.7333333333333,1046.8285714285714,1131.8666666666668,967.2666666666668,1382.8500000000001,1498.2333333333333,1693.575,1226.025,1.0,monthly,1993,8,29,3,,,0,0
4013,516206,1,1951,12,6,F,45,3,4013,3320,0.0,,,,,,,,0,Hl.m. Praha,Prague,1204953,0,0,0,1,1,1.0,12541,0.0029,0.0043,167,Large,71.10401816502386,82.24968110789384,1241.3583333333331,59585.19999999999,14.6,3113.0,48.0,0.0,0.0,0.0,0.0,1585.7833333333335,896.9333333333333,0.0,38058.8,21526.399999999998,0.0,40076.0,18675.0,0.0,0.0,702.8,0.0,0.0,0.0,131.39999999999998,2226.4444444444443,2075.0,0.0,0.0,58.56666666666666,0.0,0.0,0.0,14.599999999999998,17029.766666666666,3113.0,0.0,0.0,190.0933333333333,2075.0,21.0,1564.85,1564.85,1564.85,1311.0,956.4833333333335,1317.0,1235.02,1319.525,1319.4750000000001,965.85,1322.4,1225.88,1.0,monthly,1995,12,1,1,,,0,0
4014,800906,17,1980,9,6,M,16,1,4014,3321,0.0,,,,,,,,0,Pelhrimov,south Bohemia,74062,99,15,4,2,7,0.614,8114,0.023799999999999998,0.0262,119,Small,13.542707461316194,15.94609921417191,2826.754666666667,212006.60000000003,14.6,43669.0,75.0,0.0,0.0,0.0,0.0,2521.660465116279,3236.7250000000004,0.0,108431.4,103575.20000000001,0.0,209936.0,0.0,0.0,0.0,1895.4,0.0,0.0,0.0,175.19999999999996,4116.392156862745,0.0,0.0,0.0,157.95000000000002,0.0,0.0,0.0,14.599999999999996,37124.258666666654,0.0,3436.6451612903224,0.0,3236.7250000000004,0.0,0.0,1552.7583333333332,1102.44,1127.4,949.9400000000002,735.0333333333334,3041.4499999999994,1178.8428571428572,10949.183333333334,3406.6399999999994,5591.471428571428,2681.86,1880.9833333333333,0.0,monthly,1995,4,18,1,,,0,0
4016,715525,13,1971,5,25,F,25,1,4016,3323,1.0,,,,,,,,0,Rakovnik,central Bohemia,53921,61,22,1,1,2,0.413,8598,0.0277,0.0326,123,Small,29.617403238070512,34.77309397080915,7745.59315068493,565428.2999999999,14.6,32653.5,73.0,0.0,0.0,0.0,0.0,11902.379166666666,5709.616326530612,0.0,285657.1,279771.2,0.0,520617.0,41976.0,0.0,0.0,2660.1,0.0,0.0,0.0,175.19999999999996,14070.72972972973,3498.0,0.0,0.0,221.67499999999998,0.0,0.0,0.0,14.599999999999996,50853.53150684934,0.0,23583.083333333332,0.0,6426.897297297299,3498.0,12.0,4113.783333333334,8138.9800000000005,8241.74,7249.928571428572,7798.359999999999,11841.816666666668,7019.233333333334,8078.5,8081.12,8044.0599999999995,7990.083333333333,10382.133333333333,1.0,monthly,1993,9,8,3,,,0,0
4020,535331,45,1953,3,31,F,43,2,4020,3326,0.0,,,,,,,,0,Jicin,east Bohemia,77917,85,19,6,1,5,0.535,8390,0.022799999999999997,0.028900000000000002,132,Small,26.695072962254706,27.23410808937716,13985.579032258063,867105.8999999999,3.8,50900.0,62.0,0.0,0.0,0.0,0.0,17018.257692307692,11441.296774193546,13990.2,442474.7,354680.19999999995,69951.0,865357.0,0.0,0.0,19.6,1568.7,0.0,0.0,0.0,160.59999999999997,23388.027027027027,0.0,0.0,9.8,130.725,0.0,0.0,0.0,14.599999999999996,36337.57741935484,0.0,31493.285714285714,0.0,11795.311111111108,0.0,0.0,4877.179999999999,762.6999999999999,12431.3,25552.75,6768.0,13677.516666666668,19429.5,21737.144444444446,12321.699999999999,6898.040000000001,10560.42,14371.783333333335,0.0,monthly,1993,11,11,3,,,0,0
4021,481210,45,1948,12,10,M,48,3,4021,3327,0.0,,,,,,,,0,Jicin,east Bohemia,77917,85,19,6,1,5,0.535,8390,0.022799999999999997,0.028900000000000002,132,Small,26.695072962254706,27.23410808937716,3711.688888888889,300646.8,14.6,16800.0,81.0,0.0,0.0,0.0,0.0,5879.023999999999,2744.1285714285723,0.0,146975.59999999998,153671.20000000004,0.0,224654.0,23076.0,0.0,0.0,1501.6000000000001,0.0,51240.0,0.0,175.19999999999996,6807.69696969697,1923.0,0.0,0.0,125.13333333333334,0.0,4270.0,0.0,14.599999999999996,31137.109876543214,0.0,11190.307692307691,0.0,2479.8500000000004,3096.5,24.0,3917.6875,3451.9799999999996,3382.442857142857,3595.6166666666663,3912.983333333333,5759.842857142858,3447.9799999999996,3215.5142857142855,3456.157142857143,3288.0,2959.6142857142854,3924.766666666667,1.0,monthly,1993,4,16,3,,,0,0
4026,455924,76,1945,9,24,F,51,3,4026,3330,0.0,,,,,,,,0,Sumperk,north Moravia,127369,31,32,13,2,7,0.512,8369,0.0473,0.0588,107,Medium,29.332098077240147,22.03832957784076,15699.771794871795,1224582.2,14.6,63400.0,78.0,0.0,0.0,0.0,0.0,17875.194285714286,13718.384999999998,16738.333333333332,625631.8,548735.3999999999,50215.0,1175676.0,45704.0,0.0,0.0,3070.7999999999997,0.0,0.0,0.0,131.39999999999998,23993.38775510204,5713.0,0.0,0.0,255.89999999999998,0.0,0.0,0.0,14.599999999999998,68194.66153846159,0.0,27067.869565217392,0.0,15807.039999999997,5713.0,8.0,25104.239999999998,12004.0,4604.0,22446.5625,17366.883333333335,6060.349999999999,6374.371428571429,9611.966666666665,17626.055555555555,16570.344444444447,20932.733333333334,14076.050000000001,1.0,monthly,1995,7,8,1,,,0,0
4033,251015,51,1925,10,15,M,71,4,4033,3336,0.0,,,,,,,,0,Trutnov,east Bohemia,121947,37,28,7,3,11,0.705,8541,0.025099999999999997,0.0297,131,Medium,28.66819191944041,31.480889238767663,2299.703225806452,142581.6,14.6,6900.0,62.0,0.0,0.0,0.0,0.0,2878.2666666666664,1934.2947368421055,0.0,69078.4,73503.20000000001,0.0,37640.0,35688.0,0.0,0.0,774.3999999999999,0.0,0.0,68304.0,175.19999999999996,2688.5714285714284,2974.0,0.0,0.0,64.53333333333332,0.0,0.0,5692.0,14.599999999999996,16747.39677419355,5692.0,0.0,0.0,1454.4307692307689,2974.0,24.0,2070.42,2221.8,2064.1666666666665,2188.94,2109.6400000000003,2374.0600000000004,1771.2600000000002,2531.2799999999997,3128.5,2427.26,2765.68,2006.1200000000001,1.0,monthly,1994,9,19,2,,,0,0
4036,765709,25,1976,7,9,F,20,1,4036,3338,0.0,,,,,,,,0,Klatovy,west Bohemia,88757,60,33,3,2,10,0.617,8554,0.024700000000000003,0.0268,113,Medium,20.527958358214,24.989578286783015,6492.7,350605.8,14.6,20994.0,54.0,0.0,0.0,0.0,0.0,7470.879999999999,5649.441379310347,0.0,186771.99999999997,163833.80000000005,0.0,296548.0,52717.0,0.0,0.0,1223.9999999999998,0.0,0.0,0.0,116.79999999999998,10983.25925925926,7531.0,0.0,0.0,101.99999999999999,0.0,0.0,0.0,14.599999999999998,25565.85555555555,0.0,14272.923076923076,0.0,5050.7636363636375,7531.0,7.0,5872.533333333333,5960.766666666666,8671.933333333332,9041.199999999999,7060.375,7731.716666666666,5832.42,4819.05,6489.62,6306.28,5504.74,6292.516666666666,1.0,monthly,1995,12,24,1,,,0,0
4044,305429,44,1930,4,29,F,66,4,4044,3345,0.0,,,,,,,,0,Chrudim,east Bohemia,105606,77,26,7,2,7,0.53,8254,0.0279,0.037599999999999995,97,Medium,20.510198284188398,22.015794557127435,1594.6208955223883,106839.60000000002,0.2,4300.0,67.0,0.0,0.0,0.0,0.0,2147.204166666667,1286.202325581395,0.0,51532.90000000001,55306.69999999998,0.0,27610.0,27500.0,0.0,21.499999999999996,160.9,0.0,0.0,51372.0,175.19999999999996,1972.142857142857,2291.6666666666665,0.0,4.299999999999999,13.408333333333333,0.0,0.0,4281.0,14.599999999999996,3085.7492537313424,4281.0,0.0,0.0,1286.202325581395,0.0,12.0,1791.8333333333333,1271.3166666666668,1360.22,1650.1750000000002,1698.42,1631.9,1340.1799999999998,1726.2250000000001,1574.88,1783.64,1629.4750000000001,1495.2400000000002,1.0,monthly,1993,12,8,3,,,0,0
4049,450913,4,1945,9,13,M,51,3,4049,3348,0.0,,,,,,,,0,Kladno,central Bohemia,149893,63,29,6,2,6,0.674,9753,0.0464,0.050499999999999996,109,Large,34.9849559352338,39.30803973501097,6440.466216216215,476594.4999999999,14.6,27086.0,74.0,0.0,0.0,0.0,0.0,9883.970833333335,4787.584000000001,0.0,237215.30000000005,239379.20000000004,0.0,404502.0,69444.0,0.0,0.0,2473.2999999999997,0.0,0.0,0.0,175.19999999999996,10644.78947368421,5787.0,0.0,0.0,206.10833333333332,0.0,0.0,0.0,14.599999999999996,46637.73108108112,0.0,19561.833333333332,0.0,4471.978947368422,5787.0,12.0,4351.716666666666,4947.0,6067.866666666666,5933.44,7645.7,9814.05,6692.639999999999,7294.4,5541.95,6757.139999999999,6419.849999999999,7616.328571428571,1.0,monthly,1994,12,8,2,,,0,0
4054,595208,72,1959,2,8,F,37,2,4054,3352,0.0,,,,,,,,0,Olomouc,north Moravia,226122,32,50,7,4,4,0.626,8994,0.038,0.0479,110,Large,42.773370127630216,40.721380493715785,1692.7202531645573,133724.90000000002,14.6,6612.0,79.0,0.0,0.0,0.0,0.0,2322.4566666666665,1307.1673469387754,0.0,69673.7,64051.19999999999,0.0,97124.0,28320.0,0.0,0.0,1169.7,0.0,6936.0,0.0,175.19999999999996,3133.032258064516,2360.0,0.0,0.0,97.47500000000001,0.0,578.0,0.0,14.599999999999996,22456.9493670886,0.0,3805.777777777778,0.0,1151.8079999999995,1469.0,24.0,2165.655555555555,1505.4833333333333,1257.5166666666667,1870.1142857142859,1768.757142857143,1911.25,1377.716666666667,1295.4714285714288,1278.3500000000001,1712.3166666666666,1645.8333333333333,2223.257142857143,1.0,monthly,1993,11,8,3,,,0,0
4056,525726,63,1952,7,26,F,44,2,4056,3354,0.0,,,,,,,,0,Vyskov,south Moravia,86513,38,36,5,1,5,0.505,8288,0.0379,0.0452,110,Medium,18.055089986476023,16.876076427820095,2554.3531531531535,283533.2,14.6,15528.0,111.0,0.0,0.0,0.0,0.0,5482.48,1703.1534883720935,0.0,137062.0,146471.20000000004,0.0,225476.0,5868.0,18480.0,0.0,1086.0,0.0,32448.0,0.0,175.19999999999996,4421.098039215686,489.0,1540.0,0.0,90.5,0.0,2704.0,0.0,14.599999999999996,20915.848648648636,0.0,10459.692307692309,0.0,1793.5040000000001,1577.6666666666667,36.0,1980.4666666666667,1699.5,3129.9142857142856,2813.0125,2544.0,3919.2999999999997,2196.8444444444444,2447.2999999999997,2297.95,2875.9666666666662,2096.922222222222,3339.8777777777777,1.0,monthly,1993,11,5,3,910.0,,0,0
4057,225611,70,1922,6,11,F,74,4,4057,3355,0.0,,,,,,,,0,Karvina,north Moravia,285387,0,2,8,5,7,0.899,10177,0.0663,0.0775,81,Large,34.612648789188015,35.41857197419644,1984.3470588235296,134935.6,14.6,5768.0,68.0,0.0,0.0,0.0,0.0,2962.5166666666664,1450.7999999999995,0.0,71100.4,63835.19999999998,0.0,32760.0,30900.0,0.0,0.0,1884.3999999999999,0.0,0.0,69216.0,175.19999999999996,1638.0,2575.0,0.0,0.0,157.03333333333333,0.0,0.0,5768.0,14.599999999999996,38271.17352941176,5768.0,0.0,0.0,1029.2249999999997,2575.0,24.0,1696.154545454545,2113.88,2124.65,1824.8000000000002,2262.02,2107.0,2126.525,2039.4,1745.22,2082.116666666667,2134.275,1957.1666666666667,1.0,monthly,1994,2,26,2,,,0,0
4059,240511,54,1924,5,11,M,72,4,4059,3357,0.0,,,,,,,,0,Brno - mesto,south Moravia,387570,0,0,0,1,1,1.0,9897,0.016,0.0196,140,Large,48.3035322651392,48.239027788528524,2528.4830769230775,164351.40000000005,14.6,9000.0,65.0,0.0,0.0,0.0,0.0,3426.4250000000006,2002.8585365853662,0.0,82234.20000000001,82117.20000000001,0.0,59850.0,22092.0,0.0,0.0,1342.1999999999998,0.0,0.0,80892.0,175.19999999999996,3520.5882352941176,1841.0,0.0,0.0,111.84999999999998,0.0,0.0,6741.0,14.599999999999996,26176.973846153844,6741.0,0.0,0.0,2069.83448275862,1841.0,24.0,2502.36,1976.2333333333333,2742.433333333333,3161.6400000000003,2658.5571428571425,1857.5600000000002,2540.1400000000003,2201.44,2882.4,2362.7400000000002,2364.2400000000002,3011.1499999999996,1.0,monthly,1995,7,26,1,,,0,0
4063,665216,61,1966,2,16,F,30,2,4063,3361,1.0,,,,,,,,0,Trebic,south Moravia,117897,139,28,5,1,6,0.5379999999999999,8814,0.047599999999999996,0.0574,107,Medium,17.913941830580928,17.464396888809723,3660.835714285715,256258.50000000003,14.6,13846.5,70.0,0.0,0.0,0.0,0.0,4465.355172413793,3091.785365853659,0.0,129495.3,126763.20000000003,0.0,180243.0,73848.0,0.0,0.0,1992.3000000000002,0.0,0.0,0.0,175.19999999999996,5301.264705882353,6154.0,0.0,0.0,166.025,0.0,0.0,0.0,14.599999999999996,40952.69857142858,0.0,7500.176470588235,0.0,1824.662068965517,6154.0,12.0,2672.0545454545454,3523.4199999999996,3186.98,3931.9,3236.18,5121.94,3944.9499999999994,3695.3399999999992,3325.0833333333335,3794.2799999999997,3055.75,5410.166666666667,1.0,monthly,1993,8,26,3,,,0,0
